REGIONE	TIPO	FUNZIONE	MONOMULTI	OPENGG	UTENTIATT_TOT	PATRIMONIO_TOT	PINT_BEF	PINT_AFT	PEST_BEF	PEST_AFT	CONSUL_BEF	CONSUL_AFT	VOL_BEF	TIRO_BEF	DIGITAL_AFT	PIATDIG_AFT	LABO_AFT	ONLINE_AFT	SOCIAL_AFT	ACCESSO_AFT	PRESTITO_AFT
Toscana	Pubblica	Pubblica_lettura	Multidisciplinare	255	50	6500	0	0	1	1	1	1	1	2	NO	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Pubblica_lettura	Multidisciplinare	228	1970	366113	6	3	15	15	0	0	0	6	SI	SI	SI	SI	SI	SI	SI
Toscana	Pubblica	Servizi_specializzati	Specialistico	228	797	59615	3	2	4	4	0	0	0	2	SI	SI	SI	SI	SI	SI	SI
Toscana	Pubblica	Servizi_specializzati	Specialistico	200	0	820	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Pubblica_lettura	Multidisciplinare	165	17810	56100	4	3	4	4	0	0	0	2	SI	SI	SI	SI	SI	SI	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	110	74	12793	0	0	1	1	0	0	0	0	NO	NO	NO	SI	SI	SI	NO
Toscana	Pubblica	Servizi_specializzati	Multidisciplinare	175	935	14533	0	0	3	3	0	0	0	1	SI	SI	SI	SI	SI	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	24	6	7380	1	0	0	0	1	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Servizi_specializzati	Multidisciplinare	75	287	5757	0	0	2	2	0	0	0	1	SI	SI	SI	SI	SI	SI	SI
Toscana	Pubblica	Conservazione	Multidisciplinare	160	819	614769	11	7	1	1	0	0	0	0	SI	SI	NO	NO	NO	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	40	30	13000	0	0	0	0	1	1	3	0	SI	NO	NO	SI	NO	SI	NO
Toscana	Privata	Conservazione	Multidisciplinare	40	10	180000	0	0	0	0	0	0	5	0	SI	NO	NO	SI	SI	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	160	100	5000	1	1	0	0	0	1	0	0	SI	NO	NO	NO	SI	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	141	50	8550	2	2	0	0	0	0	0	0	NO	NO	NO	NO	SI	NO	SI
Toscana	Privata	Conservazione	Multidisciplinare	100	70	15000	2	3	1	1	0	0	0	0	SI	SI	NO	NO	SI	NO	NO
Toscana	Privata	Servizi_specializzati	Multidisciplinare	170	30	2008	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	SI
Toscana	Pubblica	Conservazione	Multidisciplinare	189	800	21733	2	2	0	0	0	0	0	0	SI	SI	NO	NO	NO	SI	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	150	40	2300	1	1	0	0	0	0	0	0	NO	NO	SI	NO	NO	NO	NO
Toscana	Pubblica	Pubblica_lettura	Multidisciplinare	160	494	25000	2	2	0	0	0	1	0	0	NO	SI	NO	NO	NO	NO	SI
Toscana	Pubblica	Servizi_specializzati	Specialistico	200	300	45000	0	0	0	0	1	1	0	2	SI	SI	NO	NO	SI	SI	NO
Toscana	Pubblica	Pubblica_lettura	Multidisciplinare	15	0	2200	1	1	0	0	0	0	0	1	NO	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Conservazione	Multidisciplinare	234	3979	724491	20	16	0	0	1	1	0	0	SI	NO	NO	NO	SI	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	25	20	5000	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	42	53	40000	1	1	3	2	0	0	3	1	SI	SI	NO	SI	SI	SI	NO
Toscana	Privata	Conservazione	Multidisciplinare	24	6	6000	5	5	1	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	110	150	20000	3	3	0	0	0	0	0	1	SI	SI	SI	SI	SI	SI	SI
Toscana	Privata	Conservazione	Specialistico	44	124	120000	0	0	0	0	0	0	12	1	SI	SI	NO	SI	SI	SI	NO
Toscana	Privata	Conservazione	Multidisciplinare	225	60	25000	2	2	0	0	1	1	0	1	NO	NO	SI	SI	NO	SI	NO
Toscana	Pubblica	Servizi_specializzati	Multidisciplinare	78	589	6033	1	1	0	0	0	0	0	0	NO	NO	SI	SI	SI	NO	NO
Toscana	Privata	Servizi_specializzati	Multidisciplinare	127	50	62400	2	2	0	0	1	1	0	1	NO	NO	NO	SI	NO	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	67	160	66178	0	0	4	4	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	60	100	50000	0	0	0	0	1	0	8	0	SI	SI	NO	SI	SI	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	112	100	31650	3	3	0	0	2	2	0	0	NO	NO	NO	NO	SI	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	90	5	3300	1	0	0	0	0	1	0	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Servizi_specializzati	Specialistico	32	3	2000	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	62	15	3920	1	1	0	0	0	0	0	1	SI	NO	NO	NO	SI	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	170	10	934	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Multidisciplinare	60	5	980	0	0	0	0	1	1	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	158	9	6147	0	0	1	0	0	0	2	0	SI	NO	NO	NO	NO	SI	NO
Toscana	Privata	Servizi_specializzati	Specialistico	130	90	10000	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	35	25	22000	0	0	0	0	0	0	4	0	NO	NO	NO	NO	NO	NO	NO
Toscana	Pubblica	Pubblica_lettura	Multidisciplinare	191	295	235000	7	5	0	0	0	0	0	0	SI	SI	NO	SI	SI	SI	SI
Toscana	Privata	Conservazione	Specialistico	40	10	20000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	160	1250	70000	4	4	0	0	1	1	4	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Specialistico	150	300	10000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Toscana	Privata	Servizi_specializzati	Multidisciplinare	194	30	2447	1	1	0	0	0	1	0	0	SI	NO	NO	SI	SI	NO	NO
Toscana	Privata	Conservazione	Multidisciplinare	187	103	40000	1	1	2	2	2	3	4	1	NO	NO	NO	SI	SI	NO	NO
Toscana	Pubblica	Pubblica_lettura	Multidisciplinare	24	209	6817	0	0	2	2	0	0	0	0	SI	SI	NO	NO	SI	SI	NO
Toscana	Pubblica	Pubblica_lettura	Multidisciplinare	128	200	7000	2	2	0	0	0	0	11	0	SI	SI	NO	NO	SI	SI	SI
Toscana	Pubblica	Pubblica_lettura	Multidisciplinare	183	1940	670016	28	30	6	5	0	0	22	14	SI	SI	SI	SI	SI	SI	SI
Toscana	Privata	Conservazione	Specialistico	120	10	38500	0	0	2	2	2	0	0	0	NO	SI	NO	NO	NO	SI	NO
Trentino_Alto_Adige	Privata	Servizi_specializzati	Specialistico	176	36	156989	1	1	2	0	0	1	0	0	NO	NO	NO	NO	NO	NO	NO
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	117	90	56104	0	0	1	1	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Trentino_Alto_Adige	Privata	Servizi_specializzati	Specialistico	217	30	41281	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	SI	SI
Trentino_Alto_Adige	Privata	Conservazione	Specialistico	180	628	215581	1	1	2	2	0	0	1	0	SI	NO	NO	NO	NO	NO	SI
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Multidisciplinare	125	500	100230	2	2	0	0	0	0	0	0	SI	SI	NO	NO	NO	SI	SI
Trentino_Alto_Adige	Privata	Servizi_specializzati	Specialistico	196	1759	103721	4	4	1	1	1	1	0	0	SI	NO	NO	NO	SI	SI	SI
Trentino_Alto_Adige	Privata	Conservazione	Specialistico	172	2500	236047	3	3	3	3	1	0	1	0	SI	NO	SI	NO	NO	SI	SI
Trentino_Alto_Adige	Privata	Servizi_specializzati	Specialistico	166	242	261303	2	2	0	0	0	0	1	0	SI	NO	NO	NO	NO	NO	SI
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Multidisciplinare	270	200	17109	1	1	0	0	0	0	0	1	SI	SI	SI	NO	SI	SI	SI
Trentino_Alto_Adige	Privata	Servizi_specializzati	Multidisciplinare	139	3498	66150	6	6	1	0	0	0	0	0	SI	SI	NO	SI	SI	SI	SI
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Multidisciplinare	47	202	72646	2	2	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	SI
Trentino_Alto_Adige	Privata	Conservazione	Multidisciplinare	132	10	827	3	3	0	0	0	0	0	1	SI	NO	NO	NO	NO	NO	NO
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	45	100	8500	3	3	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Trentino_Alto_Adige	Privata	Servizi_specializzati	Specialistico	210	4250	253591	6	3	1	1	0	0	0	1	SI	SI	NO	NO	SI	SI	SI
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	171	97	38038	1	1	2	2	0	0	0	1	NO	NO	NO	NO	NO	NO	NO
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	136	280	89500	1	1	1	1	0	0	2	0	SI	NO	NO	NO	SI	SI	SI
Trentino_Alto_Adige	Privata	Servizi_specializzati	Multidisciplinare	120	650	35024	1	1	0	0	0	0	0	0	SI	SI	NO	SI	SI	SI	SI
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	45	50	20050	1	1	0	0	0	0	1	0	SI	NO	NO	NO	NO	NO	SI
Trentino_Alto_Adige	Privata	Servizi_specializzati	Specialistico	180	4072	79959	1	1	1	1	0	0	3	0	NO	NO	SI	SI	SI	NO	NO
Trentino_Alto_Adige	Privata	Servizi_specializzati	Specialistico	160	20	2362	0	0	0	0	0	0	0	0	SI	NO	NO	NO	SI	SI	SI
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	3	100	36000	3	3	3	3	3	3	0	0	NO	NO	NO	NO	NO	NO	SI
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	131	110	31498	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	155	40	2962	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	157	248	20445	3	3	0	0	0	0	0	0	SI	NO	NO	SI	SI	SI	NO
Trentino_Alto_Adige	Privata	Servizi_specializzati	Multidisciplinare	160	300	26181	1	1	0	0	0	0	0	0	NO	NO	SI	NO	SI	NO	NO
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	200	25	4922	1	1	0	0	1	0	0	0	NO	NO	NO	NO	NO	NO	SI
Trentino_Alto_Adige	Pubblica	Servizi_specializzati	Specialistico	150	50	4020	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Umbria	Privata	Servizi_specializzati	Specialistico	210	506	19000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Umbria	Pubblica	Conservazione	Multidisciplinare	197	910	401520	20	17	4	3	0	0	2	4	SI	SI	SI	SI	SI	SI	NO
Umbria	Privata	Servizi_specializzati	Specialistico	40	5	20115	0	0	0	0	0	0	1	0	SI	NO	NO	NO	NO	NO	NO
Umbria	Privata	Servizi_specializzati	Multidisciplinare	43	38	28600	2	2	1	1	0	0	0	0	SI	NO	NO	SI	SI	NO	NO
Umbria	Privata	Conservazione	Multidisciplinare	8	6	7500	2	2	0	0	1	1	2	0	NO	SI	NO	NO	SI	SI	NO
Umbria	Pubblica	Servizi_specializzati	Multidisciplinare	175	100	40000	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	SI
Umbria	Pubblica	Servizi_specializzati	Specialistico	45	10	6465	2	2	0	0	0	0	0	0	NO	SI	NO	NO	NO	NO	NO
Umbria	Privata	Servizi_specializzati	Specialistico	182	45	30000	2	2	0	0	1	1	2	2	SI	NO	NO	SI	SI	NO	SI
Umbria	Privata	Servizi_specializzati	Multidisciplinare	163	70	6397	0	0	3	3	0	0	0	2	SI	SI	NO	SI	SI	SI	NO
Umbria	Pubblica	Conservazione	Specialistico	175	30	35000	2	2	1	1	0	0	0	0	NO	NO	NO	NO	SI	NO	NO
Umbria	Pubblica	Servizi_specializzati	Specialistico	60	20	12616	0	0	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	SI
Umbria	Pubblica	Servizi_specializzati	Specialistico	180	200	25209	2	1	0	0	2	2	0	0	SI	NO	NO	NO	NO	SI	NO
Umbria	Pubblica	Servizi_specializzati	Specialistico	59	138	35348	0	0	1	1	0	0	0	1	SI	NO	NO	NO	SI	SI	NO
Umbria	Privata	Conservazione	Multidisciplinare	120	10	13000	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	SI	NO
Umbria	Pubblica	Servizi_specializzati	Specialistico	150	50	5000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Umbria	Privata	Servizi_specializzati	Specialistico	163	50	600	0	0	3	3	0	0	2	0	SI	SI	SI	SI	SI	NO	SI
Umbria	Pubblica	Pubblica_lettura	Multidisciplinare	16	20	5000	2	2	0	0	0	0	2	0	SI	NO	NO	SI	SI	SI	NO
Umbria	Pubblica	Pubblica_lettura	Multidisciplinare	30	15	3800	0	0	1	1	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Valle_Aosta	Privata	Servizi_specializzati	Specialistico	154	30	6000	1	1	0	0	0	0	0	1	SI	NO	NO	SI	NO	SI	NO
Valle_Aosta	Pubblica	Servizi_specializzati	Multidisciplinare	140	74	9947	1	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	126	419	13000	0	0	1	1	0	0	2	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	110	60	5185	0	0	0	2	0	0	10	0	NO	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	290	214	9970	0	0	1	1	0	0	0	1	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	145	275	13700	1	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	24	50	150000	7	5	2	0	2	0	5	4	SI	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	54	73	32501	0	0	0	1	1	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	168	26	5491	1	1	0	0	0	0	0	0	NO	SI	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	120	359	12000	1	1	0	0	0	0	1	0	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	103	194	13109	1	1	0	0	0	0	0	0	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	170	245	28500	1	1	0	0	0	0	0	0	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	114	302	10000	2	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	275	299	12300	1	1	0	0	0	0	1	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	100	216	13741	0	0	1	1	0	0	0	0	NO	SI	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	121	242	26000	0	0	2	2	0	0	0	0	SI	SI	NO	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	193	823	29000	1	1	1	1	0	0	0	1	SI	SI	SI	SI	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	136	150	30000	1	1	0	0	0	0	8	4	SI	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	216	449	32759	1	1	1	1	0	0	0	2	SI	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	102	182	13700	1	1	0	0	0	0	0	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	160	150	7000	0	0	0	0	0	0	2	1	NO	SI	NO	NO	SI	SI	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	144	773	32650	1	1	0	0	1	1	0	0	SI	SI	NO	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	78	171	10695	1	1	0	0	0	0	0	0	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	205	1100	23721	1	1	0	0	0	0	0	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	90	91	7047	1	1	0	0	0	0	1	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	230	372	15000	1	1	0	0	0	0	6	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	131	550	30500	1	1	0	0	0	0	1	1	SI	SI	NO	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	23	34	4500	0	0	0	0	0	0	10	0	NO	NO	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	87	57	5620	1	1	0	0	0	0	0	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Conservazione	Specialistico	132	39	11600	1	1	0	0	0	0	1	0	NO	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	250	420	21127	0	0	0	0	1	1	14	1	SI	SI	NO	NO	SI	NO	SI
Veneto	Privata	Servizi_specializzati	Specialistico	100	60	16200	0	0	0	0	1	1	3	0	NO	SI	NO	SI	SI	SI	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	84	45	9122	0	0	0	0	0	0	10	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	165	477	30533	2	2	0	1	0	0	0	0	SI	SI	SI	SI	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	67	79	9500	0	0	0	0	0	0	2	0	NO	SI	NO	NO	NO	NO	SI
Veneto	Privata	Conservazione	Specialistico	180	150	26000	1	1	0	0	1	1	0	0	SI	SI	NO	NO	SI	SI	SI
Veneto	Privata	Servizi_specializzati	Specialistico	216	52	4627	1	1	0	0	0	1	0	0	SI	SI	NO	SI	SI	SI	SI
Veneto	Pubblica	Servizi_specializzati	Specialistico	210	2	4000	0	0	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Veneto	Pubblica	Servizi_specializzati	Specialistico	140	15	6429	1	1	0	0	0	0	0	0	SI	SI	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	159	79	8034	0	0	2	2	0	0	6	0	NO	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	256	573	6830	1	1	0	0	0	0	1	0	SI	SI	NO	NO	NO	NO	NO
Veneto	Privata	Conservazione	Specialistico	180	20	18950	1	1	2	2	1	1	0	1	SI	SI	NO	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	187	132	9805	2	2	1	1	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	240	2869	74069	9	9	1	1	0	0	10	1	NO	SI	NO	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	64	89	5126	0	0	1	1	0	0	0	0	NO	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	108	266	5732	1	1	0	0	0	0	1	1	SI	SI	SI	SI	NO	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	20	77	13000	1	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	80	201	16419	0	0	1	1	0	0	0	3	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	192	523	38000	0	1	1	0	0	0	2	0	SI	SI	NO	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	250	79	8400	0	0	1	1	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	287	653	30452	2	2	0	0	0	0	2	1	SI	SI	SI	SI	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	180	251	10900	1	1	0	0	0	0	0	1	SI	SI	SI	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	250	509	18955	1	1	0	0	0	0	2	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	270	242	11916	1	1	0	0	0	0	0	0	NO	SI	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	179	986	29000	1	1	0	1	0	0	1	0	SI	SI	SI	SI	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	207	946	15383	0	0	2	2	0	0	1	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	120	1173	29000	1	1	1	1	0	0	1	0	SI	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	31	42	8000	1	1	0	0	0	0	1	0	NO	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	246	430	14950	1	1	0	0	0	0	2	0	NO	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	123	335	16940	0	1	1	0	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	184	321	12500	1	1	0	0	0	0	0	0	SI	SI	SI	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	240	1631	54286	3	3	2	2	0	0	0	2	SI	SI	NO	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	260	2000	35000	2	2	0	0	0	0	2	0	NO	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	164	249	12458	1	1	0	0	0	0	1	1	SI	SI	NO	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	91	1292	13058	1	1	0	0	0	0	0	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	220	680	26500	0	0	2	2	0	0	0	1	SI	SI	SI	SI	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	181	877	38635	1	1	1	1	1	0	0	0	SI	SI	SI	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	100	3700	0	0	1	1	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	165	594	21500	2	2	2	2	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	270	1051	20734	1	1	1	1	0	0	0	0	SI	SI	NO	SI	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	142	380	16000	1	1	0	0	0	0	1	0	SI	SI	SI	NO	NO	SI	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	128	466	13145	1	1	0	0	0	0	1	1	NO	SI	NO	NO	SI	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	190	915	18120	1	1	1	1	0	0	0	1	SI	SI	NO	NO	NO	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	244	538	20237	2	2	0	0	0	0	0	0	SI	NO	NO	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	203	832	31232	3	3	1	1	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	200	1130	21196	1	1	2	1	0	0	0	1	SI	SI	SI	SI	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	88	87	8900	1	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Veneto	Privata	Servizi_specializzati	Multidisciplinare	261	780	200000	1	1	0	0	0	0	2	2	SI	NO	NO	SI	SI	SI	NO
Veneto	Pubblica	Conservazione	Multidisciplinare	179	2850	170000	7	5	0	0	2	2	2	0	SI	NO	NO	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	267	5638	500000	24	23	8	0	0	0	1	0	SI	SI	SI	NO	NO	NO	SI
Veneto	Privata	Pubblica_lettura	Specialistico	35	30	4368	1	1	0	0	0	0	1	0	NO	SI	NO	SI	SI	SI	SI
Veneto	Pubblica	Conservazione	Multidisciplinare	200	7	23355	0	0	1	1	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	247	3598	23202	3	3	0	0	0	0	6	0	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	154	40	6439	1	1	0	0	0	0	2	0	SI	NO	NO	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	226	1347	32202	3	3	0	0	0	0	0	1	SI	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	250	242	14368	0	0	1	1	0	0	0	0	SI	SI	NO	NO	SI	SI	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	93	368	10374	0	0	2	2	0	0	0	0	NO	SI	SI	NO	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	189	337	22500	2	1	0	1	0	0	0	0	SI	SI	SI	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	250	505	17872	0	0	1	1	0	0	1	0	SI	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	103	329	12287	1	1	0	0	0	0	0	0	NO	SI	SI	SI	SI	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	230	641	20180	0	0	2	2	0	0	0	0	NO	SI	SI	NO	NO	NO	SI
Veneto	Pubblica	Pubblica_lettura	Multidisciplinare	113	104	7400	0	0	1	1	0	0	2	0	NO	NO	SI	NO	SI	NO	SI
